"Year","FullGeoName","County","Activity","Reported.human.cases","Neuroinvasive.disease.cases","Identified.by.Blood.Donor.Screening","State","Average_Temperature_F"
2001,"NH, Merrimack",33013,"Non-human activity",0,0,0,"NH",53.8
2001,"NH, Rockingham",33015,"Non-human activity",0,0,0,"NH",53.8
2001,"NH, Strafford",33017,"Non-human activity",0,0,0,"NH",53.8
2001,"NJ, Atlantic",34001,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Bergen",34003,"Human infections and non-human activity",1,1,0,"NJ",53.8
2001,"NJ, Burlington",34005,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Camden",34007,"Human infections and non-human activity",3,3,0,"NJ",53.8
2001,"NJ, Cape May",34009,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Cumberland",34011,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Essex",34013,"Human infections and non-human activity",1,1,0,"NJ",53.8
2001,"NJ, Gloucester",34015,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Hudson",34017,"Human infections and non-human activity",1,1,0,"NJ",53.8
2001,"NJ, Hunterdon",34019,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Mercer",34021,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Middlesex",34023,"Human infections and non-human activity",2,2,0,"NJ",53.8
2001,"NJ, Monmouth",34025,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Morris",34027,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Ocean",34029,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Passaic",34031,"Human infections and non-human activity",1,1,0,"NJ",53.8
2001,"NJ, Salem",34033,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Somerset",34035,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Sussex",34037,"Non-human activity",0,0,0,"NJ",53.8
2001,"NJ, Union",34039,"Human infections and non-human activity",3,3,0,"NJ",53.8
2001,"NJ, Warren",34041,"Non-human activity",0,0,0,"NJ",53.8
2001,"NY, Albany",36001,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Bronx",36005,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Broome",36007,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Cattaraugus",36009,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Chemung",36015,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Dutchess",36027,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Erie",36029,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Herkimer",36043,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Jefferson",36045,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Kings",36047,"Human infections and non-human activity",2,2,0,"NY",53.8
2001,"NY, Monroe",36055,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Nassau",36059,"Human infections and non-human activity",4,4,0,"NY",53.8
2001,"NY, New York",36061,"Human infections and non-human activity",3,1,0,"NY",53.8
2001,"NY, Onondaga",36067,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Orange",36071,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Putnam",36079,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Queens",36081,"Human infections and non-human activity",2,2,0,"NY",53.8
2001,"NY, Richmond",36085,"Human infections and non-human activity",2,2,0,"NY",53.8
2001,"NY, Rockland",36087,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Suffolk",36103,"Human infections and non-human activity",1,1,0,"NY",53.8
2001,"NY, Ulster",36111,"Non-human activity",0,0,0,"NY",53.8
2001,"NY, Westchester",36119,"Non-human activity",0,0,0,"NY",53.8
2001,"NY",36999,"Human infections",1,1,0,"NY",53.8
2001,"NC, Cabarrus",37025,"Non-human activity",0,0,0,"NC",53.8
2001,"NC, Camden",37029,"Non-human activity",0,0,0,"NC",53.8
2001,"NC, Chowan",37041,"Non-human activity",0,0,0,"NC",53.8
2001,"NC, Currituck",37053,"Non-human activity",0,0,0,"NC",53.8
2001,"NC, Hyde",37095,"Non-human activity",0,0,0,"NC",53.8
2001,"NC, Mecklenburg",37119,"Non-human activity",0,0,0,"NC",53.8
2001,"NC, Pasquotank",37139,"Non-human activity",0,0,0,"NC",53.8
2001,"NC, Pitt",37147,"Non-human activity",0,0,0,"NC",53.8
2001,"NC, Tyrrell",37177,"Non-human activity",0,0,0,"NC",53.8
2001,"OH, Butler",39017,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Clark",39023,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Clermont",39025,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Cuyahoga",39035,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Delaware",39041,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Fairfield",39045,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Fayette",39047,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Franklin",39049,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Guernsey",39059,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Hamilton",39061,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Henry",39069,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Holmes",39075,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Knox",39083,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Lake",39085,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Licking",39089,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Lucas",39095,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Mahoning",39099,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Marion",39101,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Montgomery",39113,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Ottawa",39123,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Portage",39133,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Sandusky",39143,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Stark",39151,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Summit",39153,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Trumbull",39155,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Tuscarawas",39157,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Union",39159,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Wayne",39169,"Non-human activity",0,0,0,"OH",53.8
2001,"OH, Wood",39173,"Non-human activity",0,0,0,"OH",53.8
2001,"PA, Berks",42011,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Bradford",42015,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Bucks",42017,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Centre",42027,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Chester",42029,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Cumberland",42041,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Dauphin",42043,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Delaware",42045,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Erie",42049,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Fayette",42051,"Human infections",1,1,0,"PA",53.8
2001,"PA, Franklin",42055,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Lancaster",42071,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Lehigh",42077,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Montgomery",42091,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, Philadelphia",42101,"Human infections and non-human activity",2,2,0,"PA",53.8
2001,"PA, Pike",42103,"Non-human activity",0,0,0,"PA",53.8
2001,"PA, York",42133,"Non-human activity",0,0,0,"PA",53.8
2001,"RI, Bristol",44001,"Non-human activity",0,0,0,"RI",53.8
2001,"RI, Kent",44003,"Non-human activity",0,0,0,"RI",53.8
2001,"RI, Newport",44005,"Non-human activity",0,0,0,"RI",53.8
2001,"RI, Providence",44007,"Non-human activity",0,0,0,"RI",53.8
2001,"RI, Washington",44009,"Non-human activity",0,0,0,"RI",53.8
2001,"TN, Greene",47059,"Non-human activity",0,0,0,"TN",53.8
2001,"TN, Humphreys",47085,"Non-human activity",0,0,0,"TN",53.8
2001,"TN, Rutherford",47149,"Non-human activity",0,0,0,"TN",53.8
2001,"TN, Shelby",47157,"Non-human activity",0,0,0,"TN",53.8
2001,"VA, Albemarle",51003,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Arlington",51013,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Clarke",51043,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Fairfax",51059,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Frederick",51069,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Gloucester",51073,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Henrico",51087,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, King William",51101,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Loudoun",51107,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Louisa",51109,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Madison",51113,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Prince William",51153,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Rockingham",51165,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Southampton",51175,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Stafford",51179,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Alexandria City",51510,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Chesapeake City",51550,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Newport News City",51700,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Portsmouth City",51740,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Richmond City",51760,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Suffolk City",51800,"Non-human activity",0,0,0,"VA",53.8
2001,"VA, Virginia Beach City",51810,"Non-human activity",0,0,0,"VA",53.8
2001,"WI, Dane",55025,"Non-human activity",0,0,0,"WI",53.8
2001,"WI, Kenosha",55059,"Non-human activity",0,0,0,"WI",53.8
2001,"WI, Milwaukee",55079,"Non-human activity",0,0,0,"WI",53.8
2001,"WI, Racine",55101,"Non-human activity",0,0,0,"WI",53.8
2001,"WI, Waukesha",55133,"Non-human activity",0,0,0,"WI",53.8
2002,"AL, Autauga",1001,"Human infections and non-human activity",1,1,0,"AL",52
2002,"AL, Baldwin",1003,"Non-human activity",0,0,0,"AL",52
2002,"AL, Barbour",1005,"Human infections and non-human activity",1,0,0,"AL",52
2002,"AL, Bibb",1007,"Non-human activity",0,0,0,"AL",52
2002,"AL, Blount",1009,"Non-human activity",0,0,0,"AL",52
2002,"AL, Bullock",1011,"Non-human activity",0,0,0,"AL",52
2002,"AL, Butler",1013,"Non-human activity",0,0,0,"AL",52
2002,"AL, Calhoun",1015,"Human infections and non-human activity",1,0,0,"AL",52
2002,"AL, Chambers",1017,"Human infections and non-human activity",1,1,0,"AL",52
2002,"AL, Cherokee",1019,"Non-human activity",0,0,0,"AL",52
2002,"AL, Chilton",1021,"Non-human activity",0,0,0,"AL",52
2002,"AL, Choctaw",1023,"Non-human activity",0,0,0,"AL",52
2002,"AL, Clarke",1025,"Non-human activity",0,0,0,"AL",52
2002,"AL, Clay",1027,"Non-human activity",0,0,0,"AL",52
2002,"AL, Cleburne",1029,"Non-human activity",0,0,0,"AL",52
2002,"AL, Coffee",1031,"Human infections and non-human activity",2,1,0,"AL",52
2002,"AL, Colbert",1033,"Non-human activity",0,0,0,"AL",52
2002,"AL, Conecuh",1035,"Non-human activity",0,0,0,"AL",52
2002,"AL, Coosa",1037,"Non-human activity",0,0,0,"AL",52
2002,"AL, Covington",1039,"Non-human activity",0,0,0,"AL",52
2002,"AL, Crenshaw",1041,"Non-human activity",0,0,0,"AL",52
2002,"AL, Cullman",1043,"Non-human activity",0,0,0,"AL",52
2002,"AL, Dale",1045,"Human infections and non-human activity",2,2,0,"AL",52
2002,"AL, Dallas",1047,"Human infections and non-human activity",1,1,0,"AL",52
2002,"AL, De Kalb",1049,"Non-human activity",0,0,0,"AL",52
2002,"AL, Elmore",1051,"Non-human activity",0,0,0,"AL",52
2002,"AL, Escambia",1053,"Non-human activity",0,0,0,"AL",52
2002,"AL, Etowah",1055,"Human infections and non-human activity",1,1,0,"AL",52
2002,"AL, Fayette",1057,"Non-human activity",0,0,0,"AL",52
2002,"AL, Franklin",1059,"Non-human activity",0,0,0,"AL",52
2002,"AL, Geneva",1061,"Non-human activity",0,0,0,"AL",52
2002,"AL, Greene",1063,"Non-human activity",0,0,0,"AL",52
2002,"AL, Hale",1065,"Non-human activity",0,0,0,"AL",52
2002,"AL, Henry",1067,"Non-human activity",0,0,0,"AL",52
2002,"AL, Houston",1069,"Human infections and non-human activity",1,1,0,"AL",52
2002,"AL, Jackson",1071,"Non-human activity",0,0,0,"AL",52
2002,"AL, Jefferson",1073,"Human infections and non-human activity",12,7,0,"AL",52
2002,"AL, Lamar",1075,"Non-human activity",0,0,0,"AL",52
2002,"AL, Lauderdale",1077,"Non-human activity",0,0,0,"AL",52
2002,"AL, Lawrence",1079,"Non-human activity",0,0,0,"AL",52
2002,"AL, Lee",1081,"Non-human activity",0,0,0,"AL",52
2002,"AL, Limestone",1083,"Non-human activity",0,0,0,"AL",52
2002,"AL, Lowndes",1085,"Non-human activity",0,0,0,"AL",52
2002,"AL, Macon",1087,"Non-human activity",0,0,0,"AL",52
2002,"AL, Madison",1089,"Human infections and non-human activity",1,1,0,"AL",52
2002,"AL, Marengo",1091,"Human infections and non-human activity",2,0,0,"AL",52
2002,"AL, Marion",1093,"Human infections and non-human activity",1,1,0,"AL",52
2002,"AL, Marshall",1095,"Non-human activity",0,0,0,"AL",52
2002,"AL, Mobile",1097,"Human infections and non-human activity",5,4,0,"AL",52
2002,"AL, Monroe",1099,"Non-human activity",0,0,0,"AL",52
2002,"AL, Montgomery",1101,"Human infections and non-human activity",10,7,0,"AL",52
2002,"AL, Morgan",1103,"Non-human activity",0,0,0,"AL",52
2002,"AL, Perry",1105,"Non-human activity",0,0,0,"AL",52
2002,"AL, Pickens",1107,"Non-human activity",0,0,0,"AL",52
2002,"AL, Pike",1109,"Non-human activity",0,0,0,"AL",52
2002,"AL, Randolph",1111,"Non-human activity",0,0,0,"AL",52
2002,"AL, Russell",1113,"Non-human activity",0,0,0,"AL",52
2002,"AL, St Clair",1115,"Non-human activity",0,0,0,"AL",52
2002,"AL, Shelby",1117,"Non-human activity",0,0,0,"AL",52
2002,"AL, Sumter",1119,"Non-human activity",0,0,0,"AL",52
2002,"AL, Talladega",1121,"Non-human activity",0,0,0,"AL",52
2002,"AL, Tallapoosa",1123,"Non-human activity",0,0,0,"AL",52
2002,"AL, Tuscaloosa",1125,"Human infections and non-human activity",7,6,0,"AL",52
2002,"AL, Walker",1127,"Non-human activity",0,0,0,"AL",52
2002,"AL, Washington",1129,"Non-human activity",0,0,0,"AL",52
2002,"AL, Wilcox",1131,"Non-human activity",0,0,0,"AL",52
2002,"AL, Winston",1133,"Non-human activity",0,0,0,"AL",52
2002,"AR, Arkansas",5001,"Human infections and non-human activity",1,1,0,"AR",52
2002,"AR, Ashley",5003,"Human infections and non-human activity",2,1,0,"AR",52
2002,"AR, Baxter",5005,"Non-human activity",0,0,0,"AR",52
2002,"AR, Benton",5007,"Non-human activity",0,0,0,"AR",52
2002,"AR, Boone",5009,"Non-human activity",0,0,0,"AR",52
2002,"AR, Bradley",5011,"Human infections and non-human activity",3,2,0,"AR",52
2002,"AR, Chicot",5017,"Non-human activity",0,0,0,"AR",52
2002,"AR, Clark",5019,"Human infections and non-human activity",1,1,0,"AR",52
2002,"AR, Clay",5021,"Non-human activity",0,0,0,"AR",52
2002,"AR, Cleburne",5023,"Non-human activity",0,0,0,"AR",52
2002,"AR, Cleveland",5025,"Non-human activity",0,0,0,"AR",52
2002,"AR, Columbia",5027,"Non-human activity",0,0,0,"AR",52
2002,"AR, Conway",5029,"Non-human activity",0,0,0,"AR",52
2002,"AR, Craighead",5031,"Non-human activity",0,0,0,"AR",52
2002,"AR, Crawford",5033,"Non-human activity",0,0,0,"AR",52
2002,"AR, Crittenden",5035,"Human infections and non-human activity",4,3,0,"AR",52
2002,"AR, Cross",5037,"Non-human activity",0,0,0,"AR",52
2002,"AR, Dallas",5039,"Non-human activity",0,0,0,"AR",52
2002,"AR, Desha",5041,"Human infections and non-human activity",1,1,0,"AR",52
2002,"AR, Drew",5043,"Human infections and non-human activity",2,2,0,"AR",52
2002,"AR, Faulkner",5045,"Human infections and non-human activity",1,1,0,"AR",52
2002,"AR, Franklin",5047,"Non-human activity",0,0,0,"AR",52
2002,"AR, Garland",5051,"Non-human activity",0,0,0,"AR",52
2002,"AR, Grant",5053,"Non-human activity",0,0,0,"AR",52
2002,"AR, Greene",5055,"Non-human activity",0,0,0,"AR",52
2002,"AR, Hempstead",5057,"Non-human activity",0,0,0,"AR",52
2002,"AR, Hot Spring",5059,"Non-human activity",0,0,0,"AR",52
2002,"AR, Howard",5061,"Non-human activity",0,0,0,"AR",52
2002,"AR, Independence",5063,"Human infections and non-human activity",1,1,0,"AR",52
2002,"AR, Izard",5065,"Non-human activity",0,0,0,"AR",52
2002,"AR, Jefferson",5069,"Human infections and non-human activity",9,8,0,"AR",52
2002,"AR, Johnson",5071,"Non-human activity",0,0,0,"AR",52
2002,"AR, Lafayette",5073,"Non-human activity",0,0,0,"AR",52
2002,"AR, Lawrence",5075,"Human infections and non-human activity",1,1,0,"AR",52
2002,"AR, Lee",5077,"Non-human activity",0,0,0,"AR",52
2002,"AR, Lincoln",5079,"Non-human activity",0,0,0,"AR",52
2002,"AR, Little River",5081,"Non-human activity",0,0,0,"AR",52
2002,"AR, Logan",5083,"Non-human activity",0,0,0,"AR",52
2002,"AR, Lonoke",5085,"Non-human activity",0,0,0,"AR",52
2002,"AR, Madison",5087,"Non-human activity",0,0,0,"AR",52
2002,"AR, Marion",5089,"Non-human activity",0,0,0,"AR",52
2002,"AR, Miller",5091,"Non-human activity",0,0,0,"AR",52
2002,"AR, Mississippi",5093,"Non-human activity",0,0,0,"AR",52
2002,"AR, Monroe",5095,"Non-human activity",0,0,0,"AR",52
2002,"AR, Montgomery",5097,"Non-human activity",0,0,0,"AR",52
2002,"AR, Nevada",5099,"Non-human activity",0,0,0,"AR",52
2002,"AR, Ouachita",5103,"Non-human activity",0,0,0,"AR",52
2002,"AR, Perry",5105,"Non-human activity",0,0,0,"AR",52
2002,"AR, Phillips",5107,"Non-human activity",0,0,0,"AR",52
2002,"AR, Pike",5109,"Non-human activity",0,0,0,"AR",52
2002,"AR, Poinsett",5111,"Non-human activity",0,0,0,"AR",52
2002,"AR, Polk",5113,"Non-human activity",0,0,0,"AR",52
2002,"AR, Pope",5115,"Non-human activity",0,0,0,"AR",52
2002,"AR, Prairie",5117,"Non-human activity",0,0,0,"AR",52
2002,"AR, Pulaski",5119,"Human infections and non-human activity",8,7,0,"AR",52
2002,"AR, Randolph",5121,"Non-human activity",0,0,0,"AR",52
2002,"AR, St Francis",5123,"Non-human activity",0,0,0,"AR",52
2002,"AR, Saline",5125,"Non-human activity",0,0,0,"AR",52
2002,"AR, Scott",5127,"Non-human activity",0,0,0,"AR",52
2002,"AR, Sebastian",5131,"Human infections and non-human activity",1,1,0,"AR",52
2002,"AR, Sevier",5133,"Non-human activity",0,0,0,"AR",52
2002,"AR, Sharp",5135,"Non-human activity",0,0,0,"AR",52
2002,"AR, Stone",5137,"Non-human activity",0,0,0,"AR",52
2002,"AR, Union",5139,"Human infections and non-human activity",7,1,0,"AR",52
2002,"AR, Van Buren",5141,"Non-human activity",0,0,0,"AR",52
2002,"AR, Washington",5143,"Human infections and non-human activity",1,1,0,"AR",52
2002,"AR, White",5145,"Non-human activity",0,0,0,"AR",52
2002,"AR, Woodruff",5147,"Non-human activity",0,0,0,"AR",52
2002,"AR, Yell",5149,"Non-human activity",0,0,0,"AR",52
2002,"CA, Los Angeles",6037,"Human infections",1,1,0,"CA",52
2002,"CO, Adams",8001,"Human infections and non-human activity",4,0,0,"CO",52
2002,"CO, Arapahoe",8005,"Non-human activity",0,0,0,"CO",52
2002,"CO, Baca",8009,"Non-human activity",0,0,0,"CO",52
2002,"CO, Bent",8011,"Non-human activity",0,0,0,"CO",52
2002,"CO, Boulder",8013,"Non-human activity",0,0,0,"CO",52
2002,"CO, Cheyenne",8017,"Non-human activity",0,0,0,"CO",52
2002,"CO, Conejos",8021,"Non-human activity",0,0,0,"CO",52
2002,"CO, Crowley",8025,"Non-human activity",0,0,0,"CO",52
2002,"CO, Custer",8027,"Non-human activity",0,0,0,"CO",52
2002,"CO, Denver",8031,"Human infections and non-human activity",1,1,0,"CO",52
2002,"CO, Douglas",8035,"Non-human activity",0,0,0,"CO",52
2002,"CO, Elbert",8039,"Non-human activity",0,0,0,"CO",52
2002,"CO, El Paso",8041,"Human infections and non-human activity",2,1,0,"CO",52
2002,"CO, Fremont",8043,"Non-human activity",0,0,0,"CO",52
2002,"CO, Grand",8049,"Non-human activity",0,0,0,"CO",52
2002,"CO, Huerfano",8055,"Non-human activity",0,0,0,"CO",52
2002,"CO, Jefferson",8059,"Human infections and non-human activity",2,0,0,"CO",52
2002,"CO, Kit Carson",8063,"Non-human activity",0,0,0,"CO",52
2002,"CO, Larimer",8069,"Non-human activity",0,0,0,"CO",52
2002,"CO, Las Animas",8071,"Non-human activity",0,0,0,"CO",52
2002,"CO, Lincoln",8073,"Non-human activity",0,0,0,"CO",52
2002,"CO, Logan",8075,"Human infections and non-human activity",1,1,0,"CO",52
2002,"CO, Mesa",8077,"Non-human activity",0,0,0,"CO",52
2002,"CO, Moffat",8081,"Non-human activity",0,0,0,"CO",52
2002,"CO, Morgan",8087,"Non-human activity",0,0,0,"CO",52
2002,"CO, Otero",8089,"Non-human activity",0,0,0,"CO",52
2002,"CO, Phillips",8095,"Non-human activity",0,0,0,"CO",52
2002,"CO, Prowers",8099,"Human infections and non-human activity",1,1,0,"CO",52
2002,"CO, Pueblo",8101,"Human infections and non-human activity",1,1,0,"CO",52
2002,"CO, Sedgwick",8115,"Non-human activity",0,0,0,"CO",52
2002,"CO, Washington",8121,"Human infections and non-human activity",1,0,0,"CO",52
2002,"CO, Weld",8123,"Human infections and non-human activity",1,1,0,"CO",52
2002,"CO, Yuma",8125,"Non-human activity",0,0,0,"CO",52
2002,"CT, Fairfield",9001,"Human infections and non-human activity",8,5,0,"CT",52
2002,"CT, Hartford",9003,"Human infections and non-human activity",6,4,0,"CT",52
2002,"CT, Litchfield",9005,"Non-human activity",0,0,0,"CT",52
2002,"CT, Middlesex",9007,"Non-human activity",0,0,0,"CT",52
2002,"CT, New Haven",9009,"Human infections and non-human activity",3,1,0,"CT",52
2002,"CT, New London",9011,"Non-human activity",0,0,0,"CT",52
2002,"CT, Tolland",9013,"Non-human activity",0,0,0,"CT",52
2002,"CT, Windham",9015,"Non-human activity",0,0,0,"CT",52
2002,"DE, Kent",10001,"Human infections and non-human activity",1,0,0,"DE",52
2002,"DE, New Castle",10003,"Non-human activity",0,0,0,"DE",52
2002,"DE, Sussex",10005,"Non-human activity",0,0,0,"DE",52
2002,"DC, Washington",11001,"Human infections and non-human activity",34,14,0,"DC",52
2002,"FL, Alachua",12001,"Human infections and non-human activity",1,1,0,"FL",52
2002,"FL, Bay",12005,"Non-human activity",0,0,0,"FL",52
2002,"FL, Bradford",12007,"Non-human activity",0,0,0,"FL",52
2002,"FL, Brevard",12009,"Human infections and non-human activity",1,1,0,"FL",52
2002,"FL, Broward",12011,"Non-human activity",0,0,0,"FL",52
2002,"FL, Calhoun",12013,"Non-human activity",0,0,0,"FL",52
2002,"FL, Charlotte",12015,"Non-human activity",0,0,0,"FL",52
2002,"FL, Citrus",12017,"Human infections and non-human activity",1,1,0,"FL",52
2002,"FL, Clay",12019,"Human infections and non-human activity",1,1,0,"FL",52
2002,"FL, Collier",12021,"Non-human activity",0,0,0,"FL",52
